YEAR,MONTH,SUPPLIER,ITEM CODE,ITEM DESCRIPTION,ITEM TYPE,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES,TOTAL SALES,LOG_TOTAL_SALES,TRANSFER_RATIO
2020,3,RELIABLE CHURCHILL LLLP,308765,TOZAI WELL OF WISDOM 6/CS - 720ML,WINE,0.51,0.0,0.0,0.51,0.412109650826833,0.6622516556291391
2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,308781,CLOUDLINE P/NOIR - 750ML,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,3,UNITED STATES DISTILLED PRODUCTS,308793,DONA PAULA LOS CARDOS MAL - 750ML,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,3,BOSTON BEER CORPORATION,30881,TRULY GRAPEFRUIT & POMELO 4/6 CAN,BEER,32.0,29.0,84.0,116.0,4.762173934797756,0.9090909090909091
2020,3,DEUTSCH FAMILY WINE & SPIRITS,308839,BARONE FINI MER - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",308866,CARLOS SERRES O/V TEMP - 750ML,WINE,0.0,0.0,8.0,8.0,2.1972245773362196,1.0
2020,3,KYSELA PERE ET FILS LTD,308877,CHARLES THOMAS CDR - 750ML,WINE,10.97,12.0,18.0,28.97,3.4001968813285717,1.086048454469507
2020,3,BOSTON BEER CORPORATION,30888,ANGRY ORCHARD CRISP 2/12 CAN,BEER,0.0,0.0,77.0,77.0,4.356708826689592,1.0
2020,3,MARK ANTHONY BRANDS INC,30890,MIKES HARDER BLACK CHERRY LEMONADE 12/23.5OZ CN,BEER,0.0,0.0,48.0,48.0,3.8918202981106265,1.0
2020,3,LUNEAU USA INC,308919,CH TOUR PRIGNAC MEDOC - 750ML,WINE,1.47,2.0,0.0,1.47,0.9042181506398859,1.2145748987854252
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,308977,JAM JAR MOSCATO - 750ML,WINE,3.98,3.0,13.0,16.98,2.8892600290434745,0.8032128514056224
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",309049,JANSZ BRUT RSE CUV - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,MEXCOR INTERNATIONAL,309069,MORALES AGAVE GOLD TEQ - 1L,LIQUOR,10.22,0.0,0.0,10.22,2.4176979000945504,0.08912655971479501
2020,3,GRAPES OF SPAIN INC,309071,RIOS DE TINTA - 750ML,WINE,0.0,0.0,6.0,6.0,1.9459101490553132,1.0
2020,3,ELITE WINES IMPORTS,309079,CH LA MOTHE DU BARRY ROUGE - 750ML,WINE,0.65,0.0,14.0,14.65,2.750470916986162,0.6060606060606061
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,309084,ZACCAGNINI MONT/PUL            25770 - 750ML,WINE,12.03,19.0,18.0,30.03,3.434954478460289,1.5349194167306217
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,309089,ZACCAGNINI P/GRIG              25771 - 750ML,WINE,2.53,4.0,6.0,8.53,2.254444717666111,1.41643059490085
2020,3,SAZERAC CO,309096,REGAN ORANGE BITTER 12/CS - 5OZ,NON-ALCOHOL,9.87,10.0,1.0,10.87,2.4740142086215764,1.0119595216191353
2020,3,UNITED STATES DISTILLED PRODUCTS,309105,OVERSTONE S/BLC - 750ML,WINE,6.24,4.0,0.0,6.24,1.979621206397625,0.6906077348066298
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",309106,CARLOS SERRES CRIANZA - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,SAZERAC CO,309113,PEYCHAUD BITTERS 12/CS - 5OZ,NON-ALCOHOL,7.14,8.0,1.0,8.14,2.2126603854660587,1.1056511056511056
2020,3,DOPS INC,309154,LEFT COAST P/NOIR - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,BACCHUS IMPORTERS LTD,309162,TINTO NEGRO MAL - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,KOBRAND CORPORATION,309184,CAMPO AL MARE VERMINTINO - 750ML,WINE,0.49,0.0,0.0,0.49,0.3987761199573678,0.6711409395973155
2020,3,THE SPANISH WINE IMPORTERS LLC,309185,LAR DE PAULA RIOJA BLANCO - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,DIONYSOS IMPORTS INC,309198,CASA PATRONALES CAB - 750ML,WINE,0.0,0.0,4.0,4.0,1.6094379124341003,1.0
2020,3,DIONYSOS IMPORTS INC,309202,CASA PATRONALES MER - 750ML,WINE,0.0,0.0,6.0,6.0,1.9459101490553132,1.0
2020,3,DIONYSOS IMPORTS INC,309204,CASA PATRONALES CARM - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,GRAPES OF SPAIN INC,309207,FINCA LA MATA - 750ML,WINE,4.65,1.0,3.0,7.65,2.157559320943788,0.35398230088495575
2020,3,RVWC LLC,309208,MOULIN GASSAC GUILHEM - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,RVWC LLC,309212,GERBERAS GARNACHA - 750 ML,WINE,0.0,0.0,4.0,4.0,1.6094379124341003,1.0
2020,3,OPICI FAMILY DISTRIBUTING OF MD,309214,SANDY BOTTOM RUM COCKTAIL 200ML,LIQUOR,1.35,3.0,0.0,1.35,0.8544153281560676,1.702127659574468
2020,3,RVWC LLC,309215,BOUTINOT PONTBRIAND PAYS DE VAUCLUSE - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,309220,HARTFORD COURT VELVET SISTERS P/NOIR - 750ML,WINE,0.0,2.0,0.0,0.0,0.0,3.0
2020,3,YOUNG WON TRADING INC,309223,KOOK SOON DONG SSAL MAK GUL LI - 750ML,WINE,0.4,0.0,3.0,3.4,1.4816045409242156,0.7142857142857143
2020,3,PUNTO VINO LLC,309229,KALTERN SCHIAVA - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,SUTTER HOME WINERY INC,309232,MENAGE A TROIS MOSCATO - 750ML,WINE,0.32,0.0,5.0,5.32,1.843719208158766,0.7575757575757576
2020,3,E & J GALLO WINERY,309238,ORIN SWIFT ABSTRACT - 750ML,WINE,9.12,12.67,0.0,9.12,2.3145136638593193,1.3507905138339922
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,309253,LOS VASCOS S/BLC               25792 - 750ML,WINE,1.42,0.0,0.0,1.42,0.883767540168595,0.4132231404958678
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,309292,RAIMAT ALBARINO                26494 - 750ML,WINE,0.49,1.0,0.0,0.49,0.3987761199573678,1.342281879194631
2020,3,ELITE WINES IMPORTS,309298,LAKE CHALIS CRACKLIN SAVIE - 750ML,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,3,YUENGLING BREWERY,3093,YUENGLING LIGHT 2/12 NR - 12OZ,BEER,25.0,21.0,105.0,130.0,4.875197323201151,0.8461538461538461
2020,3,PUNTO VINO LLC,309351,TATI LEMONCELLO - 750ML,LIQUOR,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",309369,HENDRY NAPA ZIN HRW - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,CONSTELLATION BRANDS,309402,DREAMING TREE CHARD - 750ML,WINE,4.93,5.0,15.0,19.93,3.0411835364579085,1.0118043844856661
2020,3,CONSTELLATION BRANDS,309406,DREAMING TREE CRUSH RED - 750ML,WINE,22.56,24.0,19.0,41.56,3.750914845033389,1.0611205432937183
2020,3,CONSTELLATION BRANDS,309410,DREAMING TREE CAB - 750ML,WINE,18.05,19.0,31.0,49.05,3.9130225057612296,1.0498687664041995
2020,3,BACCHUS IMPORTERS LTD,309443,ALEXANDER VALLEY CAB - 750ML,WINE,1.3,2.0,4.0,5.3,1.840549633397487,1.3043478260869565
2020,3,BACCHUS IMPORTERS LTD,309451,ALEXANDER VALLEY MER - 750ML,WINE,0.16,0.0,0.0,0.16,0.1484200051182733,0.8620689655172414
2020,3,OPICI FAMILY DISTRIBUTING OF MD,309458,ALVERDI P/GRIG BIB - 3L,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,3,CONSTANTINE WINES INC,309474,OTWC P/NOIR - 750ML,WINE,0.0,0.0,5.0,5.0,1.791759469228055,1.0
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,309483,INNOCENT BYSTANDER PINK MOSCATO29914 - 750ML,WINE,0.16,0.0,0.0,0.16,0.1484200051182733,0.8620689655172414
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",309488,BORSAO BEROLA RED - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,309575,RENZO MASI CHN RIS - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,PUNTO VINO LLC,309708,VARVARA CASTELLO DI BOLGHERI - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,CONSTELLATION BRANDS,309791,RUFFINO LUMINA P/GRIG - 1.5L,WINE,79.34,67.0,13.0,92.34,4.536248740521669,0.846402788150361
2020,3,RVWC LLC,309807,OLIVARES ALTOS DE LA HOYA MONESTRELL - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",309822,CANTINA NALLES P/GRIG - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,JOS VICTORI WINES,309840,SWEET BITCH SPARKLING MOSCATO - 750ML,WINE,1.23,1.0,6.0,7.23,2.1077860146889784,0.8968609865470852
2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,309843,BRECA GARN DEL FUEGO - 750ML,WINE,2.32,0.0,3.0,5.32,1.843719208158766,0.30120481927710846
2020,3,DIONYSOS IMPORTS INC,309871,FRANCO SERRA BARBERA - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,E & J GALLO WINERY,309916,DAVINCI CHIANTI RES DOCG - 750ML,WINE,8.58,16.0,3.0,11.58,2.5321082512722946,1.7745302713987474
2020,3,ROYAL WINE CORP,309949,ELVI VINA ENCINA - 750ML,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,3,CONSTELLATION BRANDS,30996,HOGUE LATE HARVEST RIES - 750ML,WINE,2.82,2.0,2.0,4.82,1.7613002617433464,0.7853403141361257
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",309970,STELLA MOSCATO - 750ML,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,3,ROYAL WINE CORP,309975,BARTENURA MOSCATO RSE - 750ML,WINE,0.0,0.0,0.0,0.0,0.0,1.0
2020,3,ROYAL WINE CORP,309976,COVENANT RED C S/BLC - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",309981,DONNHOFF EST RIES TROCKEN - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",310018,BUITENVERWACHTING BEYOND S/BLC - 750ML,WINE,0.99,1.0,2.0,2.99,1.3837912309017721,1.0050251256281406
2020,3,PWSWN INC,310030,COPLA PREM CLAREA - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,PWSWN INC,310035,COPLA PREM SANGRIA - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,ROYAL WINE CORP,310056,YATIR FOREST - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,CONSTANTINE WINES INC,310066,LEESE FITCH S/BLC - 750ML,WINE,2.21,2.0,22.0,24.21,3.2272407411998283,0.9345794392523364
2020,3,INTERBALT PRODUCTS CORP,310070,CONDOR PEAK MAL - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,MONSIEUR TOUTON SELECTION,310077,SPELLBOUND CAB - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",310078,FIRE ROAD P/NOIR - 750ML,WINE,0.33,0.0,0.0,0.33,0.2851789422336624,0.7518796992481203
2020,3,MONSIEUR TOUTON SELECTION,310085,OBERON CAB - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,CABERNET CORPORATION,310098,VINO DE EYZAGUIRRE CAB - 750ML,WINE,1.79,1.0,2.0,3.79,1.5665304114228238,0.7168458781362007
2020,3,YOUNG WON TRADING INC,310117,KIKUSUI FUNAGUCHI CAN - 200ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,YOUNG WON TRADING INC,310121,WAKATAKE ONIKOROSHI DAIGINJO - 1.8L,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,ROYAL WINE CORP,310170,CAPCANES PERAJ PETITA - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,CABERNET CORPORATION,310194,LLAMA MAL - 750ML,WINE,27.03,26.08,35.92,62.95,4.158101528024852,0.9661077417053157
2020,3,OPICI FAMILY DISTRIBUTING OF MD,310204,ALVERDI CAB - 750ML,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,3,THE HESS COLLECTION,310219,HESS ALLOMI VYD CAB - 375ML,WINE,0.08,0.0,0.0,0.08,0.07696104113612832,0.9259259259259258
2020,3,ROYAL WINE CORP,310235,GAMLA GOLAN CAB - 750ML,WINE,0.0,0.5,2.0,2.0,1.0986122886681098,1.5
2020,3,RELIABLE CHURCHILL LLLP,310243,ZONIN CASTELLO POGGIO MOSCATO IGT - 750ML,WINE,1.07,0.0,0.0,1.07,0.7275486072772778,0.48309178743961345
2020,3,CONSTANTINE WINES INC,310250,COLIMAN MAL - 750ML,WINE,0.0,0.0,10.0,10.0,2.3978952727983707,1.0
2020,3,CONSTANTINE WINES INC,310252,LOS HAROLDOS MAL - 750ML,WINE,0.0,0.0,34.0,34.0,3.5553480614894135,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",310253,HAHN GSM - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,JOS VICTORI WINES,310254,SANGRIA GRANDE - 1.5L,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,MONSIEUR TOUTON SELECTION,310258,MALVASIA DI CASORZO - 750ML,WINE,15.16,16.0,10.0,25.16,3.264231526588998,1.051980198019802
2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,310259,RENZO MASI CHN - 750ML,WINE,0.16,0.0,0.0,0.16,0.1484200051182733,0.8620689655172414
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",310266,FOPPIANO PET/SYR LOT 96 - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,KYSELA PERE ET FILS LTD,310291,MAURICE ECARD BOURGOGNE P/NOIR - 750ML,WINE,0.16,0.0,1.0,1.16,0.7701082216960736,0.8620689655172414
2020,3,JOS VICTORI WINES,310304,GROUPIE CAB - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,JOS VICTORI WINES,310306,GROUPIE MIXED BLEND RED - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,FOLEY FAMILY WINES INC,310314,RICKSHAW P/NOIR - 750ML,WINE,0.16,0.0,6.0,6.16,1.9685099809725544,0.8620689655172414
2020,3,CONSTANTINE WINES INC,310315,LOS HAROLDOS CAB - 750ML,WINE,0.0,0.0,18.0,18.0,2.9444389791664403,1.0
2020,3,CONSTANTINE WINES INC,310325,LOS HAROLDOS CHARD - 750ML,WINE,0.0,0.0,8.0,8.0,2.1972245773362196,1.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,310326,CH LASSEGUE LES CADRANS - 750ML,WINE,0.5,1.0,2.0,2.5,1.252762968495368,1.3333333333333333
2020,3,CONSTANTINE WINES INC,310327,LOS HAROLDOS TORR - 750ML,WINE,0.0,0.0,7.0,7.0,2.0794415416798357,1.0
2020,3,PUNTO VINO LLC,310353,IL BORRO ROSSO TOSCANO - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,LANTERNA DISTRIBUTORS INC,310355,DOM DES HERBAUGES GROLLEAU GRIS - 750ML,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,310357,N X NW RIES - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,310366,SUTTER HOME RIES - 187ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,310368,SUTTER HOME FRE MER - 750ML,NON-ALCOHOL,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,3,ROYAL WINE CORP,310370,BARON HERZOG JEUNESSE BLK MUSCAT - 750ML,WINE,0.0,0.0,4.0,4.0,1.6094379124341003,1.0
2020,3,MONSIEUR TOUTON SELECTION,310379,HANGTIME P/NOIR - 750ML,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,3,MONSIEUR TOUTON SELECTION,310395,OBERON MER - 750ML,WINE,0.0,0.0,4.0,4.0,1.6094379124341003,1.0
2020,3,SUTTER HOME WINERY INC,310398,SEAGLASS P/NOIR - 750ML,WINE,0.08,0.0,6.0,6.08,1.9572739077056285,0.9259259259259258
2020,3,GRAPES OF SPAIN INC,310410,MOLINOS DE DULCINEA RED BIB - 5L,WINE,0.0,0.0,11.0,11.0,2.4849066497880004,1.0
2020,3,GRAPES OF SPAIN INC,310412,MOLINOS DE DULCINEA WHITE BIB - 5L,WINE,0.0,0.0,8.0,8.0,2.1972245773362196,1.0
2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,310418,JAILLANCE CUVEE DE L'ABBAYE BRUT - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,CONSTANTINE WINES INC,310468,STEPHEN VINCENT CRIMSON - 750ML,WINE,0.0,0.0,4.0,4.0,1.6094379124341003,1.0
2020,3,MONSIEUR TOUTON SELECTION,310494,PARINI MARSALA SWT - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,BOSTON BEER CORPORATION,31050,DOGFISH HEAD SEAQUENCH ALE 1/2KG,KEGS,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,3,KYSELA PERE ET FILS LTD,310511,CH PLAISANCE BORD RGE SUP - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,PUNTO VINO LLC,310525,PAUL D ROSE OF ZWEIGELT - 1L,WINE,0.0,0.0,4.0,4.0,1.6094379124341003,1.0
2020,3,ANHEUSER BUSCH INC,31053,KONA HANALEI 4/6 NR,BEER,8.0,10.0,68.75,76.75,4.353498551059343,1.2222222222222223
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,31054,GUIGAL CDR RGE - 750ML,WINE,0.24,0.0,3.0,3.24,1.4445632692438664,0.8064516129032259
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",310545,CH DE FONTENILLE BLC - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,BACCHUS IMPORTERS LTD,310561,EL LIBRE MAL - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",310565,J PORTUGAL RAMOS RESA RED - 750ML,WINE,0.0,0.0,5.0,5.0,1.791759469228055,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",310567,DOM BRUNET P/NOIR - 750ML,WINE,0.0,0.0,13.0,13.0,2.6390573296152584,1.0
2020,3,DMV DISTRIBUTING LLC,310611,BODEGAS EGO GORU VERDE MONASTRELL - 750ML,WINE,28.45,25.0,26.0,54.45,4.015481713796376,0.8828522920203735
2020,3,OPICI FAMILY DISTRIBUTING OF MD,310617,DOM BOUSQUET GAIA RED ORG - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,OPICI FAMILY DISTRIBUTING OF MD,310666,BIG SMOOTH OLD VINE ZIN - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",310673,BRAAI CAB - 750ML,WINE,0.0,0.0,7.0,7.0,2.0794415416798357,1.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,310675,SUBSTANCE CAB - 750ML,WINE,7.5,5.83,7.0,14.5,2.740840023925201,0.8035294117647059
2020,3,MICHAEL R DOWNEY SELECTIONS INC,310722,DI LENARDO GOSSIP P/GRIG RAMATO - 750ML,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,310727,SIDURI PISONI VYD P/NOIR - 750ML,WINE,0.08,0.0,0.0,0.08,0.07696104113612832,0.9259259259259258
2020,3,ELITE WINES IMPORTS,310751,CH LES ARROMANS ROUGE - 750ML,WINE,0.0,0.0,9.0,9.0,2.302585092994046,1.0
2020,3,QUINTESSENTIAL LLC,310778,TWO ANGELS S/BLC - 750ML,WINE,2.94,2.0,3.0,5.9399999999999995,1.937301774518713,0.7614213197969544
2020,3,ANHEUSER BUSCH INC,31078,ELYSIAN NIGHT OWL PUMPKIN 1/2 KEG,KEGS,0.0,0.0,0.0,0.0,0.0,1.0
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,310782,COLOSI GRILLO SICILIA - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,RELIABLE CHURCHILL LLLP,310788,SEGURA VIUDAS BRUT ROSE - 187ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,ANHEUSER BUSCH INC,31079,ELYSIAN BIFROST 4/6 NR,BEER,0.5,0.0,0.0,0.5,0.4054651081081644,0.6666666666666666
2020,3,DELICATO FAMILY VINEYARDS,310791,GNARLY HEAD S/BLC - 750ML,WINE,0.89,1.0,9.0,9.89,2.387844936944869,1.0582010582010581
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,310800,NOBLE VINES P/GRIG - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,310813,RAYMOND SOMMELIER SEL CAB      26074 - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,ANHEUSER BUSCH INC,31082,MICHELOB ULTRA 3/8 ALNR 16OZ,BEER,3.64,2.0,126.67,130.31,4.877560939870913,0.6465517241379309
2020,3,OPICI FAMILY DISTRIBUTING OF MD,310822,DOM MICHEL JUILLOT MERC ROUGE - 750ML,WINE,0.0,0.0,0.0,0.0,0.0,1.0
2020,3,OPICI FAMILY DISTRIBUTING OF MD,310831,MU CREAMY ESPRESSO MACCHIATO - 750ML,WINE,0.68,0.0,0.0,0.68,0.5187937934151675,0.5952380952380952
2020,3,SIERRA NEVADA BREWING CO,31085,SIERRA NEVADA SIDECAR 4/6 NR,BEER,0.5,0.0,0.0,0.5,0.4054651081081644,0.6666666666666666
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,310859,MERRYVALE STARMONT CHARD 12/CS - 375ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,310860,TWO OCEANS MOSCATO             26944 - 750ML,WINE,0.33,0.0,1.0,1.33,0.8458682675776092,0.7518796992481203
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,310862,TWO OCEANS MOSCATO             26946 - 1.5L,WINE,0.0,0.0,11.0,11.0,2.4849066497880004,1.0
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,310864,TWO OCEANS P/GRIG - 1.5L            26947 - 1.5L,WINE,0.17,0.0,14.0,14.17,2.719319793360441,0.8547008547008548
2020,3,KYSELA PERE ET FILS LTD,310880,RUBUS SHZ - 750ML,WINE,1.69,0.0,3.0,4.6899999999999995,1.7387102481382395,0.3717472118959108
2020,3,TRADEWINDS SPECIALTY IMPORTS LLC,310884,REDENTORE P/GRIG - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,CONSTANTINE WINES INC,310892,APALTAGUA CHARD - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,FLYING DOG BREWERY LLLP,31092,FLYING DOG BREWHOUSE RARITIES 4/6 NR,BEER,23.57,24.0,92.0,115.57,4.758491950931741,1.0175010175010175
2020,3,DIONYSOS IMPORTS INC,310927,PALAZZONE VIGNARCO ORV CLASS - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,ELITE WINES IMPORTS,310941,CRU MONPLAISIR - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,MICHAEL R DOWNEY SELECTIONS INC,310947,PODERE CANNETA FIORE ROSSO - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,BACCHUS IMPORTERS LTD,310950,CANTINA DEL TABURNO SPARK FALANGHINA - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,3,OPICI FAMILY DISTRIBUTING OF MD,310952,PRIMARIUS P/NOIR - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,OPICI FAMILY DISTRIBUTING OF MD,310955,MU CREAMY ESPRESSO MACCHIATO - 50ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,OPICI FAMILY DISTRIBUTING OF MD,310958,MU CREAMY COCO CAPPUCCINO - 50ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,RELIABLE CHURCHILL LLLP,311003,MAGNOLIA GROVE CHARD - 750ML,WINE,0.0,0.0,6.0,6.0,1.9459101490553132,1.0
2020,3,RELIABLE CHURCHILL LLLP,311005,MAGNOLIA GROVE CAB - 750ML,WINE,0.0,0.0,4.0,4.0,1.6094379124341003,1.0
2020,3,ELITE WINES IMPORTS,311017,RDV VYDS RENDEZVOUS RED - 750ML,WINE,0.17,0.0,0.0,0.17,0.15700374880966478,0.8547008547008548
2020,3,MILLER BREWING COMPANY,31102,MILLER HIGH LIFE 12/32OZ CAN,BEER,0.0,0.0,67.0,67.0,4.219507705176107,1.0
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",311045,CH DE FONTENILLE BORD RGE - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,311069,LUC BELAIRE RARE LUXE - 750ML,WINE,7.77,8.0,7.0,14.77,2.758109400974947,1.0262257696693273
2020,3,ELITE WINES IMPORTS,311077,LAS PERDICES RES MAL - 750ML,WINE,0.24,0.0,0.0,0.24,0.2151113796169455,0.8064516129032259
2020,3,OPICI FAMILY DISTRIBUTING OF MD,311089,MELETTI AMARO - 750ML,LIQUOR,0.64,0.0,0.0,0.64,0.49469624183610705,0.6097560975609756
